customer_id,gender,senior_citizen,partner,dependents,contract_type,payment_method,paperless_billing,internet_service,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,tenure_months,is_active,ticket_count,avg_satisfaction,churned,predicted_total_tenure_months,predicted_clv,segment_cluster,segment_label
CU-00143,Male,1,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,Yes,No,Yes,No,No,Yes,Yes,64.26,3,1,0,3.0,0,10.777339775823794,692.55,2,Price-Sensitive
CU-00144,Male,0,0,0,Month-to-month,Credit card (automatic),0,Fiber optic,1,No,No,Yes,No,No,Yes,Yes,78.7,16,0,3,3.6667,1,16.0,1259.2,1,Growing / Mid-Value
CU-00145,Male,0,0,0,Month-to-month,Credit card (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.37,2,1,1,5.0,0,11.132563927456372,271.3,3,Low-Value / New
CU-00146,Male,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,Yes,Yes,Yes,No,Yes,88.96,26,1,0,3.0,0,26.0,2312.96,0,High-Value Loyal
CU-00147,Female,0,0,0,Two year,Electronic check,0,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,89.15,17,1,0,3.0,0,22.14937842363043,1974.62,2,Price-Sensitive
CU-00148,Female,0,1,0,One year,Credit card (automatic),1,DSL,1,Yes,No,Yes,No,No,No,No,57.72,50,1,0,3.0,0,50.0,2886.0,0,High-Value Loyal
CU-00149,Male,0,1,0,Two year,Mailed check,1,Fiber optic,1,No,Yes,No,No,Yes,Yes,No,82.94,28,1,0,3.0,0,28.0,2322.32,0,High-Value Loyal
CU-00150,Male,0,1,0,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.29,9,1,0,3.0,0,11.240082691907636,295.5,3,Low-Value / New
CU-00151,Female,0,1,0,Two year,Mailed check,1,DSL,1,No,Yes,No,Yes,No,Yes,Yes,73.57,17,1,0,3.0,0,17.0,1250.69,2,Price-Sensitive
CU-00152,Male,0,0,0,Two year,Electronic check,0,DSL,0,No phone service,Yes,No,Yes,No,Yes,No,65.55,17,1,0,3.0,0,17.0,1114.35,2,Price-Sensitive
CU-00153,Male,0,0,1,Month-to-month,Mailed check,1,Fiber optic,1,No,No,No,No,Yes,No,Yes,77.35,10,0,0,3.0,1,10.0,773.5,2,Price-Sensitive
CU-00154,Male,0,0,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,79.6,16,0,0,3.0,1,16.0,1273.6,2,Price-Sensitive
CU-00155,Female,0,1,1,Month-to-month,Credit card (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.45,36,1,4,3.25,0,36.0,916.2,1,Growing / Mid-Value
CU-00156,Male,1,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,No,No,No,No,No,No,Yes,73.97,15,0,1,5.0,1,15.0,1109.55,2,Price-Sensitive
CU-00157,Female,1,1,1,Two year,Mailed check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.43,54,1,0,3.0,0,54.0,1319.22,3,Low-Value / New
CU-00158,Female,0,0,1,Month-to-month,Mailed check,1,DSL,1,Yes,No,Yes,No,No,No,No,55.63,31,1,1,5.0,0,31.0,1724.53,0,High-Value Loyal
CU-00159,Male,0,1,0,Month-to-month,Bank transfer (automatic),1,DSL,1,No,No,Yes,Yes,No,No,Yes,69.76,8,0,0,3.0,1,8.0,558.08,2,Price-Sensitive
CU-00160,Female,0,0,0,One year,Credit card (automatic),1,Fiber optic,1,Yes,No,Yes,Yes,No,No,Yes,81.59,24,1,0,3.0,0,24.0,1958.16,0,High-Value Loyal
CU-00161,Male,0,0,0,Month-to-month,Electronic check,0,Fiber optic,1,No,No,No,No,Yes,Yes,No,77.23,20,1,0,3.0,0,20.0,1544.6,2,Price-Sensitive
CU-00162,Female,1,1,1,Month-to-month,Bank transfer (automatic),0,DSL,1,No,Yes,No,No,Yes,No,Yes,59.25,2,1,0,3.0,0,12.236142604165739,724.99,2,Price-Sensitive
CU-00163,Female,0,0,0,Month-to-month,Electronic check,1,DSL,0,No phone service,No,Yes,Yes,No,Yes,No,65.1,39,1,0,3.0,0,39.0,2538.9,0,High-Value Loyal
CU-00164,Female,0,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,0,No phone service,No,No,No,No,No,No,64.09,38,1,0,3.0,0,38.0,2435.42,0,High-Value Loyal
CU-00165,Male,0,0,0,Month-to-month,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.17,20,1,0,3.0,0,20.0,523.4,3,Low-Value / New
CU-00166,Female,0,1,1,One year,Electronic check,1,Fiber optic,1,No,No,No,No,No,No,No,58.88,9,1,0,3.0,0,13.850631930426708,815.53,2,Price-Sensitive
CU-00167,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.08,16,1,0,3.0,0,16.0,321.28,3,Low-Value / New
CU-00168,Male,0,1,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,No,No,No,No,No,No,68.09,7,1,0,3.0,0,11.619275849379404,791.16,2,Price-Sensitive
CU-00169,Male,0,1,0,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.2,18,1,1,3.0,0,18.0,435.6,3,Low-Value / New
CU-00170,Female,0,1,0,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.69,31,1,1,3.0,0,31.0,765.39,3,Low-Value / New
CU-00171,Female,0,0,0,One year,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.97,10,1,0,3.0,0,14.129922652807103,352.82,3,Low-Value / New
CU-00172,Male,0,1,0,Month-to-month,Bank transfer (automatic),1,DSL,1,No,Yes,Yes,Yes,No,Yes,Yes,83.49,32,1,0,3.0,0,32.0,2671.68,0,High-Value Loyal
CU-00173,Female,0,0,1,One year,Mailed check,0,Fiber optic,1,No,No,Yes,No,No,No,Yes,78.32,23,1,0,3.0,0,23.0,1801.36,2,Price-Sensitive
CU-00174,Male,0,0,1,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,No,No,No,Yes,No,No,70.73,23,1,0,3.0,0,23.0,1626.79,2,Price-Sensitive
CU-00175,Female,0,0,1,One year,Electronic check,1,DSL,1,Yes,No,No,Yes,No,Yes,No,60.26,14,1,0,3.0,0,14.0,843.64,2,Price-Sensitive
CU-00176,Male,1,1,0,One year,Mailed check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,14,1,2,4.5,0,19.126203606191066,344.27,3,Low-Value / New
CU-00177,Female,1,0,1,Month-to-month,Mailed check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.67,15,1,1,5.0,0,15.0,325.05,3,Low-Value / New
CU-00178,Male,1,1,0,Two year,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.75,56,1,0,3.0,0,56.0,1442.0,0,High-Value Loyal
CU-00179,Female,0,1,0,Month-to-month,Mailed check,0,DSL,1,No,No,No,No,No,No,No,43.13,24,1,0,3.0,0,24.0,1035.12,3,Low-Value / New
CU-00180,Male,0,0,1,Two year,Electronic check,1,DSL,1,No,Yes,No,Yes,No,No,No,53.96,18,1,1,4.0,0,21.867042526729833,1179.95,2,Price-Sensitive
CU-00181,Male,0,1,1,Month-to-month,Electronic check,1,DSL,1,Yes,No,No,Yes,Yes,No,Yes,65.24,19,1,0,3.0,0,19.0,1239.56,2,Price-Sensitive
CU-00182,Male,1,0,0,Month-to-month,Credit card (automatic),0,DSL,1,Yes,No,No,No,Yes,No,No,59.18,1,0,0,3.0,1,1.0,59.18,2,Price-Sensitive
CU-00183,Female,1,1,1,Month-to-month,Electronic check,1,DSL,0,No phone service,No,Yes,No,No,No,No,54.54,21,0,0,3.0,1,21.0,1145.34,2,Price-Sensitive
CU-00184,Female,1,0,1,One year,Mailed check,0,DSL,1,Yes,Yes,No,Yes,No,No,Yes,67.03,15,1,0,3.0,0,15.0,1005.45,2,Price-Sensitive
CU-00185,Male,0,0,0,One year,Electronic check,1,Fiber optic,1,Yes,No,No,Yes,No,Yes,Yes,94.51,56,1,1,5.0,0,56.0,5292.56,0,High-Value Loyal
CU-00186,Female,1,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,Yes,No,No,No,No,No,No,51.34,14,0,0,3.0,1,14.0,718.76,2,Price-Sensitive
CU-00187,Female,0,0,1,One year,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.64,56,1,0,3.0,0,56.0,1491.84,0,High-Value Loyal
CU-00188,Female,0,0,0,Two year,Electronic check,0,Fiber optic,0,No phone service,Yes,No,No,No,No,Yes,73.25,46,1,0,3.0,0,46.0,3369.5,0,High-Value Loyal
CU-00189,Female,0,0,0,One year,Electronic check,0,Fiber optic,1,Yes,No,No,Yes,No,No,No,75.52,3,0,0,3.0,1,3.0,226.56,2,Price-Sensitive
CU-00190,Male,0,0,1,Month-to-month,Electronic check,1,Fiber optic,0,No phone service,No,Yes,No,No,Yes,Yes,83.51,18,1,1,2.0,0,18.0,1503.18,2,Price-Sensitive
CU-00191,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,No,No,No,Yes,Yes,No,No,53.85,29,1,0,3.0,0,29.0,1561.65,0,High-Value Loyal
CU-00192,Female,0,0,0,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.11,35,1,1,3.0,0,35.0,843.85,3,Low-Value / New
CU-00193,Female,0,1,0,Month-to-month,Credit card (automatic),1,DSL,1,No,No,Yes,No,No,Yes,No,58.44,15,1,0,3.0,0,15.0,876.6,2,Price-Sensitive
CU-00194,Female,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,No,No,85.58,3,0,0,3.0,1,3.0,256.74,2,Price-Sensitive
CU-00195,Male,1,1,1,Month-to-month,Electronic check,0,DSL,1,Yes,No,No,No,No,Yes,Yes,63.26,1,0,0,3.0,1,1.0,63.26,2,Price-Sensitive
CU-00196,Male,0,1,0,Two year,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,27.68,8,1,0,3.0,0,16.87990717571185,467.24,3,Low-Value / New
CU-00197,Female,0,1,0,One year,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.77,43,1,1,3.0,0,43.0,807.11,3,Low-Value / New
CU-00198,Female,0,1,1,Two year,Bank transfer (automatic),0,DSL,1,No,No,No,No,No,No,No,44.07,13,1,0,3.0,0,17.228297122425843,759.25,3,Low-Value / New
CU-00199,Female,1,0,1,Two year,Credit card (automatic),0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.37,46,1,0,3.0,0,46.0,1029.02,3,Low-Value / New
CU-00200,Female,0,1,0,One year,Electronic check,1,Fiber optic,0,No phone service,No,No,No,No,No,Yes,71.33,7,1,0,3.0,0,17.119977281430078,1221.17,2,Price-Sensitive
CU-00201,Female,0,0,1,Month-to-month,Electronic check,1,Fiber optic,0,No phone service,No,No,No,Yes,No,No,65.74,25,1,0,3.0,0,25.0,1643.5,2,Price-Sensitive
CU-00202,Male,0,1,0,One year,Mailed check,0,DSL,1,No,No,No,No,No,Yes,Yes,58.65,15,1,1,5.0,0,18.656446099887827,1094.2,2,Price-Sensitive
CU-00203,Male,0,1,0,Month-to-month,Credit card (automatic),1,DSL,1,Yes,No,No,No,No,Yes,No,56.32,8,1,0,3.0,0,9.414930437845875,530.25,2,Price-Sensitive
CU-00204,Female,0,0,0,Month-to-month,Bank transfer (automatic),0,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,7,1,1,5.0,0,7.0,126.0,3,Low-Value / New
CU-00205,Female,1,1,0,Month-to-month,Credit card (automatic),0,DSL,1,Yes,Yes,No,No,Yes,Yes,Yes,77.52,13,0,0,3.0,1,13.0,1007.76,2,Price-Sensitive
CU-00206,Male,0,0,0,Month-to-month,Bank transfer (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,31.06,18,1,0,3.0,0,18.0,559.08,3,Low-Value / New
CU-00207,Male,0,0,0,One year,Bank transfer (automatic),1,Fiber optic,0,No phone service,No,Yes,No,No,Yes,Yes,85.57,42,1,0,3.0,0,42.0,3593.94,0,High-Value Loyal
CU-00208,Female,1,0,0,Two year,Electronic check,0,DSL,0,No phone service,No,No,No,No,Yes,No,47.26,40,1,1,4.0,0,40.0,1890.4,0,High-Value Loyal
CU-00209,Male,1,1,0,Month-to-month,Credit card (automatic),0,Fiber optic,1,Yes,No,No,No,No,No,No,65.35,29,0,1,5.0,1,29.0,1895.15,0,High-Value Loyal
CU-00210,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,No,No,Yes,Yes,No,Yes,No,78.71,20,0,3,3.0,1,20.0,1574.2,1,Growing / Mid-Value
CU-00211,Female,1,1,0,Month-to-month,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.52,30,1,2,3.5,0,30.0,555.6,3,Low-Value / New
CU-00212,Female,0,0,0,One year,Mailed check,0,Fiber optic,1,No,No,No,No,No,Yes,No,71.74,29,1,0,3.0,0,29.0,2080.46,0,High-Value Loyal
CU-00213,Female,0,0,0,Month-to-month,Electronic check,0,DSL,1,No,No,No,No,No,No,Yes,48.88,9,1,0,3.0,0,13.679869963459648,668.67,2,Price-Sensitive
CU-00214,Male,0,1,0,Two year,Electronic check,1,Fiber optic,1,Yes,Yes,Yes,Yes,No,No,No,87.08,4,1,0,3.0,0,13.635441194764962,1187.37,2,Price-Sensitive
CU-00215,Female,0,0,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,Yes,No,Yes,No,No,No,83.7,5,0,0,3.0,1,5.0,418.5,2,Price-Sensitive
CU-00216,Male,0,1,0,Two year,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.59,40,1,0,3.0,0,40.0,903.6,3,Low-Value / New
CU-00217,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,Yes,No,No,No,No,Yes,Yes,56.77,28,0,2,4.0,1,28.0,1589.56,1,Growing / Mid-Value
CU-00218,Female,0,0,1,Month-to-month,Credit card (automatic),0,Fiber optic,1,No,No,No,No,No,Yes,No,74.9,26,0,0,3.0,1,26.0,1947.4,0,High-Value Loyal
CU-00219,Female,0,0,1,Month-to-month,Bank transfer (automatic),0,Fiber optic,0,No phone service,No,Yes,Yes,No,No,Yes,77.19,6,0,1,1.0,1,6.0,463.14,2,Price-Sensitive
CU-00220,Female,0,1,1,One year,Mailed check,1,DSL,1,No,No,Yes,No,No,No,No,53.54,44,1,0,3.0,0,44.0,2355.76,0,High-Value Loyal
CU-00221,Female,0,0,0,Month-to-month,Electronic check,0,Fiber optic,1,No,Yes,No,No,No,No,Yes,78.92,23,0,2,4.5,1,23.0,1815.16,1,Growing / Mid-Value
CU-00222,Female,0,0,0,Two year,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.41,21,1,0,3.0,0,21.0,428.61,3,Low-Value / New
CU-00223,Male,0,0,0,Month-to-month,Credit card (automatic),1,DSL,1,No,No,No,No,No,No,No,42.96,12,1,0,3.0,0,12.0,515.52,3,Low-Value / New
CU-00224,Male,0,0,1,One year,Electronic check,1,Fiber optic,0,No phone service,Yes,No,Yes,No,No,Yes,81.46,13,0,3,4.3333,1,13.0,1058.98,1,Growing / Mid-Value
CU-00225,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,No,Yes,No,No,Yes,No,79.03,6,0,2,3.0,1,6.0,474.18,1,Growing / Mid-Value
CU-00226,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,76.76,27,0,1,3.0,1,27.0,2072.52,0,High-Value Loyal
CU-00227,Female,0,1,0,Month-to-month,Mailed check,0,DSL,1,Yes,Yes,No,Yes,No,No,No,61.27,12,1,1,5.0,0,17.44873045157914,1069.08,2,Price-Sensitive
CU-00228,Male,0,0,1,Two year,Credit card (automatic),0,DSL,1,Yes,No,Yes,Yes,Yes,No,No,65.71,2,1,0,3.0,0,15.924111325942949,1046.37,2,Price-Sensitive
CU-00229,Female,1,1,0,Month-to-month,Electronic check,0,DSL,1,Yes,No,No,Yes,No,Yes,Yes,62.08,11,1,0,3.0,0,11.0,682.88,2,Price-Sensitive
CU-00230,Female,0,1,0,Month-to-month,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,10,1,0,3.0,0,11.758025212613994,211.64,3,Low-Value / New
CU-00231,Female,0,0,1,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,Yes,Yes,Yes,No,No,No,Yes,91.69,24,0,0,3.0,1,24.0,2200.56,0,High-Value Loyal
CU-00232,Female,0,0,0,One year,Credit card (automatic),0,DSL,1,No,No,No,No,No,Yes,No,54.19,48,1,2,1.0,0,48.0,2601.12,1,Growing / Mid-Value
CU-00233,Female,1,1,0,Month-to-month,Credit card (automatic),1,DSL,1,Yes,No,Yes,No,Yes,Yes,Yes,73.84,35,1,0,3.0,0,35.0,2584.4,0,High-Value Loyal
CU-00234,Male,0,0,0,Two year,Electronic check,0,DSL,0,No phone service,No,No,Yes,No,No,Yes,54.32,11,1,0,3.0,0,17.662098986333703,959.41,2,Price-Sensitive
CU-00235,Male,0,0,0,Month-to-month,Electronic check,1,DSL,1,No,Yes,Yes,No,No,No,No,63.75,14,0,0,3.0,1,14.0,892.5,2,Price-Sensitive
CU-00236,Female,0,0,0,Month-to-month,Credit card (automatic),1,Fiber optic,0,No phone service,No,No,No,No,No,No,58.26,9,0,0,3.0,1,9.0,524.34,2,Price-Sensitive
CU-00237,Male,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,No,No,No,Yes,No,No,No,73.99,35,0,4,3.0,1,35.0,2589.65,1,Growing / Mid-Value
CU-00238,Male,0,1,0,Month-to-month,Mailed check,1,Fiber optic,1,No,No,No,No,No,No,No,70.87,27,0,1,4.0,1,27.0,1913.49,0,High-Value Loyal
CU-00239,Female,0,1,1,Month-to-month,Bank transfer (automatic),1,DSL,1,No,No,Yes,No,No,No,Yes,61.11,6,1,0,3.0,0,12.362548494050728,755.48,2,Price-Sensitive
CU-00240,Male,0,1,0,Month-to-month,Mailed check,1,DSL,1,No,No,No,No,Yes,Yes,No,56.55,21,1,0,3.0,0,21.0,1187.55,2,Price-Sensitive
CU-00241,Female,0,0,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,Yes,No,No,No,No,Yes,83.63,20,0,0,3.0,1,20.0,1672.6,2,Price-Sensitive
CU-00242,Female,0,0,0,One year,Bank transfer (automatic),0,Fiber optic,1,No,No,No,No,No,No,Yes,66.26,5,1,0,3.0,0,11.812588823601336,782.7,2,Price-Sensitive
CU-00243,Female,0,0,1,Month-to-month,Bank transfer (automatic),0,DSL,1,No,Yes,No,No,No,Yes,Yes,65.99,37,1,0,3.0,0,37.0,2441.63,0,High-Value Loyal
CU-00244,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,No,No,No,Yes,No,No,70.23,33,0,1,3.0,1,33.0,2317.59,0,High-Value Loyal
CU-00245,Male,0,0,0,One year,Credit card (automatic),1,DSL,1,Yes,No,No,No,No,No,Yes,53.45,44,1,0,3.0,0,44.0,2351.8,0,High-Value Loyal
CU-00246,Female,1,0,0,Month-to-month,Mailed check,0,DSL,1,Yes,No,No,No,No,No,No,48.73,14,1,0,3.0,0,14.0,682.22,2,Price-Sensitive
CU-00247,Male,1,0,0,Month-to-month,Electronic check,0,Fiber optic,0,No phone service,No,No,No,No,No,No,47.62,6,1,0,3.0,0,12.268794486301317,584.24,2,Price-Sensitive
CU-00248,Female,0,0,0,One year,Mailed check,0,DSL,0,No phone service,No,Yes,Yes,No,Yes,No,65.25,29,1,1,5.0,0,29.0,1892.25,0,High-Value Loyal
CU-00249,Female,0,0,1,Month-to-month,Credit card (automatic),0,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.17,36,1,0,3.0,0,36.0,690.12,3,Low-Value / New
CU-00250,Female,0,1,0,Month-to-month,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,28.26,34,1,1,2.0,0,34.0,960.84,3,Low-Value / New
CU-00251,Male,0,1,1,Month-to-month,Bank transfer (automatic),1,DSL,1,No,No,No,No,No,No,Yes,48.94,13,1,0,3.0,0,13.0,636.22,2,Price-Sensitive
CU-00252,Male,0,1,0,Month-to-month,Mailed check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.13,18,1,0,3.0,0,18.0,398.34,3,Low-Value / New
CU-00253,Female,1,0,1,Two year,Credit card (automatic),1,Fiber optic,1,No,No,No,No,No,No,No,67.81,39,1,0,3.0,0,39.0,2644.59,0,High-Value Loyal
CU-00254,Male,0,0,0,Month-to-month,Credit card (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.59,36,1,1,3.0,0,36.0,813.24,3,Low-Value / New
CU-00255,Male,0,0,0,One year,Bank transfer (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.82,8,1,1,2.0,0,13.415069771226376,306.13,3,Low-Value / New
CU-00256,Female,0,0,0,One year,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,8,1,0,3.0,0,14.262848971365981,256.73,3,Low-Value / New
CU-00257,Female,0,0,0,One year,Electronic check,1,DSL,1,No,No,No,No,Yes,No,No,54.6,2,1,0,3.0,0,12.176672248491235,664.85,2,Price-Sensitive
CU-00258,Female,0,1,1,One year,Electronic check,0,Fiber optic,1,Yes,No,No,No,Yes,Yes,No,85.33,24,1,0,3.0,0,24.0,2047.92,0,High-Value Loyal
CU-00259,Female,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,No,Yes,No,No,No,Yes,No,78.93,1,0,0,3.0,1,1.0,78.93,2,Price-Sensitive
CU-00260,Male,0,0,0,Month-to-month,Electronic check,0,DSL,1,Yes,No,Yes,No,Yes,No,No,61.77,1,0,0,3.0,1,1.0,61.77,2,Price-Sensitive
CU-00261,Female,1,0,0,Two year,Mailed check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.5,27,1,1,3.0,0,27.0,526.5,3,Low-Value / New
CU-00262,Female,0,0,1,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.3,8,1,0,3.0,0,11.18348606221766,249.39,3,Low-Value / New
CU-00263,Male,1,0,0,Month-to-month,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,13,1,1,2.0,0,13.547868618322935,243.86,3,Low-Value / New
CU-00264,Female,0,0,1,Month-to-month,Credit card (automatic),0,Fiber optic,1,Yes,No,Yes,No,No,Yes,No,84.38,33,1,0,3.0,0,33.0,2784.54,0,High-Value Loyal
CU-00265,Female,0,0,1,Month-to-month,Mailed check,1,DSL,0,No phone service,Yes,No,Yes,No,Yes,No,60.81,26,0,0,3.0,1,26.0,1581.06,2,Price-Sensitive
CU-00266,Female,0,0,1,Two year,Credit card (automatic),1,Fiber optic,1,Yes,Yes,No,Yes,Yes,No,Yes,89.79,29,1,0,3.0,0,29.0,2603.91,0,High-Value Loyal
CU-00267,Female,0,0,0,One year,Electronic check,1,Fiber optic,1,Yes,Yes,No,Yes,Yes,No,No,90.42,12,1,1,4.0,0,15.597034680165434,1410.28,2,Price-Sensitive
CU-00268,Female,1,0,0,One year,Electronic check,0,Fiber optic,1,No,No,No,No,No,Yes,No,72.69,6,1,0,3.0,0,13.646780981174064,991.98,2,Price-Sensitive
CU-00269,Male,0,0,0,Month-to-month,Electronic check,1,Fiber optic,0,No phone service,No,Yes,Yes,No,Yes,No,85.5,9,0,1,4.0,1,9.0,769.5,2,Price-Sensitive
CU-00270,Male,0,0,1,Month-to-month,Credit card (automatic),0,DSL,1,No,No,No,No,Yes,No,No,60.2,23,0,1,3.0,1,23.0,1384.6,2,Price-Sensitive
CU-00271,Female,0,1,1,Month-to-month,Mailed check,1,Fiber optic,1,No,No,No,No,No,No,No,71.91,15,0,2,2.0,1,15.0,1078.65,1,Growing / Mid-Value
